Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd17069_reduced,10,-12.28,8.17
ligand_Maybridge_HitDiscoverCmpd1706_reduced,10,-12.09,8.41
ligand_Maybridge_HitDiscoverCmpd17070_reduced,10,-7.93,5.92
ligand_Maybridge_HitDiscoverCmpd17071_reduced,10,-10.90,7.30
ligand_Maybridge_HitDiscoverCmpd17072_reduced,10,-9.01,5.80
ligand_Maybridge_HitDiscoverCmpd17073_reduced,10,-12.14,7.44
ligand_Maybridge_HitDiscoverCmpd17074_reduced,10,-7.18,6.00
ligand_Maybridge_HitDiscoverCmpd17075_reduced,10,-10.44,7.75
ligand_Maybridge_HitDiscoverCmpd17076_reduced,10,-9.49,7.14
ligand_Maybridge_HitDiscoverCmpd17077_reduced,10,-11.42,7.53
ligand_Maybridge_HitDiscoverCmpd17078_reduced,10,-9.01,6.00
ligand_Maybridge_HitDiscoverCmpd17079_reduced,10,-7.87,6.07
ligand_Maybridge_HitDiscoverCmpd1707_reduced,10,-10.62,7.88
ligand_Maybridge_HitDiscoverCmpd17080_reduced,10,-10.91,7.15
ligand_Maybridge_HitDiscoverCmpd17081_reduced,10,-11.53,8.02
ligand_Maybridge_HitDiscoverCmpd17082_reduced,10,-10.46,7.21
ligand_Maybridge_HitDiscoverCmpd17083_reduced,10,-10.82,7.75
ligand_Maybridge_HitDiscoverCmpd17084_reduced,10,-2.60,3.45
ligand_Maybridge_HitDiscoverCmpd17085_reduced,10,-10.83,7.98
ligand_Maybridge_HitDiscoverCmpd17086_reduced,10,-10.31,7.42
ligand_Maybridge_HitDiscoverCmpd17087_reduced,10,-11.15,7.68
ligand_Maybridge_HitDiscoverCmpd17088_reduced,10,-10.14,6.90
ligand_Maybridge_HitDiscoverCmpd17089_reduced,10,-9.46,7.13
ligand_Maybridge_HitDiscoverCmpd1708_reduced,10,-11.19,8.29
ligand_Maybridge_HitDiscoverCmpd17090_reduced,10,-10.79,7.47
ligand_Maybridge_HitDiscoverCmpd17091_reduced,10,-7.54,6.25
ligand_Maybridge_HitDiscoverCmpd17092_reduced,10,-10.52,6.95
ligand_Maybridge_HitDiscoverCmpd17093_reduced,10,-12.61,7.78
ligand_Maybridge_HitDiscoverCmpd17094_reduced,10,-9.31,7.53
ligand_Maybridge_HitDiscoverCmpd17095_reduced,10,-10.34,7.84
ligand_Maybridge_HitDiscoverCmpd17096_reduced,10,-10.57,7.78
ligand_Maybridge_HitDiscoverCmpd17097_reduced,10,-9.73,7.14
ligand_Maybridge_HitDiscoverCmpd17098_reduced,10,-10.31,8.16
ligand_Maybridge_HitDiscoverCmpd17099_reduced,10,-10.77,7.24
ligand_Maybridge_HitDiscoverCmpd1709_reduced,10,-7.33,6.05
ligand_Maybridge_HitDiscoverCmpd170_reduced,10,-10.19,6.70
ligand_Maybridge_HitDiscoverCmpd17100_reduced,10,-7.90,7.44
ligand_Maybridge_HitDiscoverCmpd17101_reduced,10,-9.37,7.30
ligand_Maybridge_HitDiscoverCmpd17102_reduced,10,-6.84,4.94
ligand_Maybridge_HitDiscoverCmpd17103_reduced,10,-12.32,7.92
ligand_Maybridge_HitDiscoverCmpd17104_reduced,10,-8.86,7.31
ligand_Maybridge_HitDiscoverCmpd17105_reduced,10,-11.76,7.73
ligand_Maybridge_HitDiscoverCmpd17106_reduced,10,-9.93,7.67
ligand_Maybridge_HitDiscoverCmpd17107_reduced,10,-10.72,7.76
ligand_Maybridge_HitDiscoverCmpd17108_reduced,10,-10.76,8.28
ligand_Maybridge_HitDiscoverCmpd17109_reduced,10,-11.35,7.60
ligand_Maybridge_HitDiscoverCmpd1710_reduced,10,-8.98,6.84
ligand_Maybridge_HitDiscoverCmpd17110_reduced,10,-8.44,7.84
ligand_Maybridge_HitDiscoverCmpd17111_reduced,10,-9.95,7.36
ligand_Maybridge_HitDiscoverCmpd17112_reduced,10,-6.80,5.08
ligand_Maybridge_HitDiscoverCmpd17113_reduced,10,-10.38,7.94
ligand_Maybridge_HitDiscoverCmpd17114_reduced,10,-7.50,5.85
ligand_Maybridge_HitDiscoverCmpd17115_reduced,10,-11.70,8.05
ligand_Maybridge_HitDiscoverCmpd17116_reduced,10,-8.26,6.32
ligand_Maybridge_HitDiscoverCmpd17117_reduced,10,-8.93,5.90
ligand_Maybridge_HitDiscoverCmpd17118_reduced,10,-12.20,7.90
ligand_Maybridge_HitDiscoverCmpd17119_reduced,10,-7.27,5.87
ligand_Maybridge_HitDiscoverCmpd1711_reduced,10,-9.23,6.72
ligand_Maybridge_HitDiscoverCmpd17120_reduced,10,-8.63,6.04
ligand_Maybridge_HitDiscoverCmpd17121_reduced,10,-9.91,7.03
ligand_Maybridge_HitDiscoverCmpd17122_reduced,10,-10.07,7.73
ligand_Maybridge_HitDiscoverCmpd17123_reduced,10,-9.07,7.59
ligand_Maybridge_HitDiscoverCmpd17124_reduced,10,-8.99,6.91
ligand_Maybridge_HitDiscoverCmpd17125_reduced,10,-11.62,7.65
ligand_Maybridge_HitDiscoverCmpd17126_reduced,10,-10.01,7.61
ligand_Maybridge_HitDiscoverCmpd17127_reduced,10,-8.45,5.57
ligand_Maybridge_HitDiscoverCmpd17128_reduced,10,-11.82,8.22
ligand_Maybridge_HitDiscoverCmpd17129_reduced,10,-11.56,7.64
ligand_Maybridge_HitDiscoverCmpd1712_reduced,10,-10.51,7.34
ligand_Maybridge_HitDiscoverCmpd17130_reduced,10,-9.49,6.54
ligand_Maybridge_HitDiscoverCmpd17131_reduced,10,-7.21,5.35
ligand_Maybridge_HitDiscoverCmpd17132_reduced,10,-10.29,8.06
ligand_Maybridge_HitDiscoverCmpd17133_reduced,10,-9.17,7.92
ligand_Maybridge_HitDiscoverCmpd17134_reduced,10,-10.16,7.91
ligand_Maybridge_HitDiscoverCmpd17135_reduced,10,-10.49,7.64
ligand_Maybridge_HitDiscoverCmpd17136_reduced,10,-9.32,7.27
ligand_Maybridge_HitDiscoverCmpd17137_reduced,10,-9.40,7.66
ligand_Maybridge_HitDiscoverCmpd17138_reduced,10,-8.68,5.98
ligand_Maybridge_HitDiscoverCmpd17139_reduced,10,-7.43,5.77
ligand_Maybridge_HitDiscoverCmpd1713_reduced,10,-11.48,8.12
ligand_Maybridge_HitDiscoverCmpd17140_reduced,10,-7.65,7.01
ligand_Maybridge_HitDiscoverCmpd17141_reduced,10,-7.44,5.67
ligand_Maybridge_HitDiscoverCmpd17142_reduced,10,-12.79,8.20
ligand_Maybridge_HitDiscoverCmpd17143_reduced,10,-10.33,7.50
ligand_Maybridge_HitDiscoverCmpd17144_reduced,10,-9.16,7.10
ligand_Maybridge_HitDiscoverCmpd17145_reduced,10,-11.01,7.50
ligand_Maybridge_HitDiscoverCmpd17146_reduced,10,-10.56,7.57
ligand_Maybridge_HitDiscoverCmpd17147_reduced,10,-10.36,6.98
ligand_Maybridge_HitDiscoverCmpd17148_reduced,10,-8.97,6.20
ligand_Maybridge_HitDiscoverCmpd17149_reduced,10,-10.24,6.82
ligand_Maybridge_HitDiscoverCmpd1714_reduced,10,-10.95,7.99
ligand_Maybridge_HitDiscoverCmpd17150_reduced,10,-8.66,6.32
ligand_Maybridge_HitDiscoverCmpd17151_reduced,10,-7.11,5.63
ligand_Maybridge_HitDiscoverCmpd17152_reduced,10,-10.55,7.19
ligand_Maybridge_HitDiscoverCmpd17153_reduced,10,-9.27,6.92
ligand_Maybridge_HitDiscoverCmpd17154_reduced,10,-11.58,7.87
ligand_Maybridge_HitDiscoverCmpd17155_reduced,10,-10.25,8.04
ligand_Maybridge_HitDiscoverCmpd17156_reduced,10,-10.62,7.50
ligand_Maybridge_HitDiscoverCmpd17157_reduced,10,-9.65,6.93
ligand_Maybridge_HitDiscoverCmpd17158_reduced,10,-12.11,8.27
ligand_Maybridge_HitDiscoverCmpd17159_reduced,10,-9.46,6.74
ligand_Maybridge_HitDiscoverCmpd1715_reduced,10,-10.33,8.27
ligand_Maybridge_HitDiscoverCmpd17160_reduced,10,-8.07,5.93
ligand_Maybridge_HitDiscoverCmpd17161_reduced,10,-8.73,6.13
ligand_Maybridge_HitDiscoverCmpd17162_reduced,10,-9.87,7.24
ligand_Maybridge_HitDiscoverCmpd17163_reduced,10,-10.63,7.78
ligand_Maybridge_HitDiscoverCmpd17164_reduced,10,-10.51,7.75
ligand_Maybridge_HitDiscoverCmpd17165_reduced,10,-12.06,7.98
ligand_Maybridge_HitDiscoverCmpd17166_reduced,10,-7.20,5.78
ligand_Maybridge_HitDiscoverCmpd17167_reduced,10,-7.10,5.84
ligand_Maybridge_HitDiscoverCmpd17168_reduced,10,-8.87,6.31
ligand_Maybridge_HitDiscoverCmpd17169_reduced,10,-8.08,6.53
ligand_Maybridge_HitDiscoverCmpd1716_reduced,10,-12.13,8.40
ligand_Maybridge_HitDiscoverCmpd17170_reduced,10,-7.18,5.91
ligand_Maybridge_HitDiscoverCmpd17171_reduced,10,-8.28,6.38
ligand_Maybridge_HitDiscoverCmpd17172_reduced,10,-10.62,6.87
ligand_Maybridge_HitDiscoverCmpd17174_reduced,10,-7.48,6.93
ligand_Maybridge_HitDiscoverCmpd17176_reduced,10,-11.28,7.71
ligand_Maybridge_HitDiscoverCmpd17177_reduced,10,-9.05,6.49
ligand_Maybridge_HitDiscoverCmpd17178_reduced,10,-8.05,6.94
ligand_Maybridge_HitDiscoverCmpd17179_reduced,10,-8.12,5.49
ligand_Maybridge_HitDiscoverCmpd1717_reduced,10,-11.41,8.05
ligand_Maybridge_HitDiscoverCmpd17180_reduced,10,-8.25,6.16
ligand_Maybridge_HitDiscoverCmpd17181_reduced,10,-8.73,7.65
ligand_Maybridge_HitDiscoverCmpd17182_reduced,10,-9.39,6.54
ligand_Maybridge_HitDiscoverCmpd17183_reduced,10,-9.12,6.62
ligand_Maybridge_HitDiscoverCmpd17184_reduced,10,-8.41,6.86
ligand_Maybridge_HitDiscoverCmpd17185_reduced,10,-7.01,5.42
ligand_Maybridge_HitDiscoverCmpd17186_reduced,10,-9.44,7.48
ligand_Maybridge_HitDiscoverCmpd17187_reduced,10,-8.39,7.57
ligand_Maybridge_HitDiscoverCmpd17188_reduced,10,-10.19,6.64
ligand_Maybridge_HitDiscoverCmpd17189_reduced,10,-6.36,5.90
ligand_Maybridge_HitDiscoverCmpd1718_reduced,10,-11.04,8.24
ligand_Maybridge_HitDiscoverCmpd17190_reduced,10,-7.93,8.17
ligand_Maybridge_HitDiscoverCmpd17191_reduced,10,-5.60,4.38
ligand_Maybridge_HitDiscoverCmpd17192_reduced,10,-6.99,5.82
ligand_Maybridge_HitDiscoverCmpd17193_reduced,10,-8.46,8.00
ligand_Maybridge_HitDiscoverCmpd17194_reduced,10,-8.08,5.65
ligand_Maybridge_HitDiscoverCmpd17195_reduced,10,-7.22,6.97
ligand_Maybridge_HitDiscoverCmpd17196_reduced,10,-6.30,5.15
ligand_Maybridge_HitDiscoverCmpd17197_reduced,10,-9.75,6.48
ligand_Maybridge_HitDiscoverCmpd17198_reduced,10,-8.70,6.44
ligand_Maybridge_HitDiscoverCmpd17199_reduced,10,-9.08,7.50
ligand_Maybridge_HitDiscoverCmpd1719_reduced,10,-11.26,7.80
ligand_Maybridge_HitDiscoverCmpd171_reduced,10,-6.95,5.04
ligand_Maybridge_HitDiscoverCmpd17200_reduced,10,-9.89,6.87
ligand_Maybridge_HitDiscoverCmpd17201_reduced,10,-6.01,4.33
ligand_Maybridge_HitDiscoverCmpd17202_reduced,10,-5.63,5.90
ligand_Maybridge_HitDiscoverCmpd17203_reduced,10,-7.64,6.26
ligand_Maybridge_HitDiscoverCmpd17204_reduced,10,-8.30,6.99
ligand_Maybridge_HitDiscoverCmpd17205_reduced,10,-8.52,5.81
ligand_Maybridge_HitDiscoverCmpd17206_reduced,10,-9.46,6.51
ligand_Maybridge_HitDiscoverCmpd17207_reduced,10,-8.34,6.12
ligand_Maybridge_HitDiscoverCmpd17208_reduced,10,-9.20,7.33
ligand_Maybridge_HitDiscoverCmpd17209_reduced,10,-10.25,7.27
ligand_Maybridge_HitDiscoverCmpd1720_reduced,10,-6.71,5.16
ligand_Maybridge_HitDiscoverCmpd17210_reduced,10,-8.90,6.99
ligand_Maybridge_HitDiscoverCmpd17211_reduced,10,-7.07,5.56
ligand_Maybridge_HitDiscoverCmpd17212_reduced,10,-9.13,6.26
ligand_Maybridge_HitDiscoverCmpd17213_reduced,10,-7.31,7.46
ligand_Maybridge_HitDiscoverCmpd17214_reduced,10,-8.86,5.86
ligand_Maybridge_HitDiscoverCmpd17215_reduced,10,-8.22,6.45
ligand_Maybridge_HitDiscoverCmpd17216_reduced,10,-7.13,5.74
ligand_Maybridge_HitDiscoverCmpd17217_reduced,10,-8.28,6.35
ligand_Maybridge_HitDiscoverCmpd17218_reduced,10,-7.79,5.54
ligand_Maybridge_HitDiscoverCmpd17219_reduced,10,-10.38,6.35
ligand_Maybridge_HitDiscoverCmpd1721_reduced,10,-10.79,7.68
ligand_Maybridge_HitDiscoverCmpd17220_reduced,10,-6.68,6.19
ligand_Maybridge_HitDiscoverCmpd17221_reduced,10,-7.68,5.31
ligand_Maybridge_HitDiscoverCmpd17222_reduced,10,-7.02,6.22
ligand_Maybridge_HitDiscoverCmpd17223_reduced,10,-7.45,6.26
ligand_Maybridge_HitDiscoverCmpd17224_reduced,10,-8.02,6.33
ligand_Maybridge_HitDiscoverCmpd17225_reduced,10,-8.74,6.91
ligand_Maybridge_HitDiscoverCmpd17226_reduced,10,-9.23,5.94
ligand_Maybridge_HitDiscoverCmpd17227_reduced,10,-8.47,7.70
ligand_Maybridge_HitDiscoverCmpd17228_reduced,10,-9.14,6.62
ligand_Maybridge_HitDiscoverCmpd17229_reduced,10,-7.71,6.46
ligand_Maybridge_HitDiscoverCmpd1722_reduced,10,-11.22,7.57
ligand_Maybridge_HitDiscoverCmpd17230_reduced,10,-8.64,7.33
ligand_Maybridge_HitDiscoverCmpd17231_reduced,10,-8.97,6.50
ligand_Maybridge_HitDiscoverCmpd17232_reduced,10,-8.83,6.70
ligand_Maybridge_HitDiscoverCmpd17233_reduced,10,-8.32,5.89
ligand_Maybridge_HitDiscoverCmpd17234_reduced,10,-6.08,4.50
ligand_Maybridge_HitDiscoverCmpd17235_reduced,10,-9.32,6.68
ligand_Maybridge_HitDiscoverCmpd17236_reduced,10,-10.01,7.96
ligand_Maybridge_HitDiscoverCmpd17237_reduced,10,-7.97,6.05
ligand_Maybridge_HitDiscoverCmpd17238_reduced,10,-8.69,7.06
ligand_Maybridge_HitDiscoverCmpd17239_reduced,10,-10.44,8.34
ligand_Maybridge_HitDiscoverCmpd1723_reduced,10,-12.86,8.25
ligand_Maybridge_HitDiscoverCmpd17240_reduced,10,-11.59,8.08
ligand_Maybridge_HitDiscoverCmpd17241_reduced,10,-10.74,6.80
ligand_Maybridge_HitDiscoverCmpd17242_reduced,10,-8.30,5.54
ligand_Maybridge_HitDiscoverCmpd17243_reduced,10,-11.99,8.17
ligand_Maybridge_HitDiscoverCmpd17244_reduced,10,-9.98,6.97
ligand_Maybridge_HitDiscoverCmpd17245_reduced,10,-11.31,7.79
ligand_Maybridge_HitDiscoverCmpd17246_reduced,10,-10.48,7.03
ligand_Maybridge_HitDiscoverCmpd17247_reduced,10,-8.81,5.87
ligand_Maybridge_HitDiscoverCmpd17248_reduced,10,-6.18,4.47
ligand_Maybridge_HitDiscoverCmpd17249_reduced,10,-10.69,8.10
ligand_Maybridge_HitDiscoverCmpd1724_reduced,10,-10.98,8.36
ligand_Maybridge_HitDiscoverCmpd17250_reduced,10,-11.12,7.42
ligand_Maybridge_HitDiscoverCmpd17251_reduced,10,-8.84,6.11
ligand_Maybridge_HitDiscoverCmpd17252_reduced,10,-9.91,6.53
ligand_Maybridge_HitDiscoverCmpd17253_reduced,10,-12.84,7.82
ligand_Maybridge_HitDiscoverCmpd17254_reduced,10,-7.62,5.61
ligand_Maybridge_HitDiscoverCmpd17255_reduced,10,-8.57,5.73
ligand_Maybridge_HitDiscoverCmpd17256_reduced,10,-12.22,7.93
ligand_Maybridge_HitDiscoverCmpd17257_reduced,10,-8.33,6.08
ligand_Maybridge_HitDiscoverCmpd17258_reduced,10,-8.91,6.18
ligand_Maybridge_HitDiscoverCmpd17259_reduced,10,-11.73,7.96
ligand_Maybridge_HitDiscoverCmpd1725_reduced,10,-11.65,8.64
ligand_Maybridge_HitDiscoverCmpd17260_reduced,10,-10.36,7.33
ligand_Maybridge_HitDiscoverCmpd17261_reduced,10,-8.52,5.77
ligand_Maybridge_HitDiscoverCmpd17262_reduced,10,-9.25,6.31
ligand_Maybridge_HitDiscoverCmpd17263_reduced,10,-11.66,7.26
ligand_Maybridge_HitDiscoverCmpd17264_reduced,10,-9.69,6.98
ligand_Maybridge_HitDiscoverCmpd17265_reduced,10,-10.28,6.82
ligand_Maybridge_HitDiscoverCmpd17266_reduced,10,-10.09,7.24
ligand_Maybridge_HitDiscoverCmpd17267_reduced,10,-8.66,6.00
ligand_Maybridge_HitDiscoverCmpd17268_reduced,10,-8.49,5.78
ligand_Maybridge_HitDiscoverCmpd17269_reduced,10,-5.79,4.86
ligand_Maybridge_HitDiscoverCmpd1726_reduced,10,-10.62,8.22
ligand_Maybridge_HitDiscoverCmpd17270_reduced,10,-9.91,6.96
ligand_Maybridge_HitDiscoverCmpd17271_reduced,10,-8.34,5.70
ligand_Maybridge_HitDiscoverCmpd17273_reduced,10,-8.62,6.31
ligand_Maybridge_HitDiscoverCmpd17274_reduced,10,-10.02,6.84
ligand_Maybridge_HitDiscoverCmpd17275_reduced,10,-9.81,7.50
ligand_Maybridge_HitDiscoverCmpd17276_reduced,10,-9.31,6.23
ligand_Maybridge_HitDiscoverCmpd17277_reduced,10,-9.20,6.08
ligand_Maybridge_HitDiscoverCmpd17278_reduced,10,-14.40,8.11
ligand_Maybridge_HitDiscoverCmpd17279_reduced,10,-10.21,6.89
ligand_Maybridge_HitDiscoverCmpd1727_reduced,10,-8.81,7.18
ligand_Maybridge_HitDiscoverCmpd17280_reduced,10,-10.50,7.63
ligand_Maybridge_HitDiscoverCmpd17281_reduced,10,-9.08,5.89
ligand_Maybridge_HitDiscoverCmpd17282_reduced,10,-11.88,8.07
ligand_Maybridge_HitDiscoverCmpd17283_reduced,10,-8.82,6.11
ligand_Maybridge_HitDiscoverCmpd17284_reduced,10,-9.97,6.47
ligand_Maybridge_HitDiscoverCmpd17285_reduced,10,-8.08,5.46
ligand_Maybridge_HitDiscoverCmpd17286_reduced,10,-9.36,7.42
ligand_Maybridge_HitDiscoverCmpd17287_reduced,10,-5.40,4.74
ligand_Maybridge_HitDiscoverCmpd17288_reduced,10,-9.42,7.03
ligand_Maybridge_HitDiscoverCmpd17289_reduced,10,-6.64,4.95
ligand_Maybridge_HitDiscoverCmpd1728_reduced,10,-11.00,8.58
ligand_Maybridge_HitDiscoverCmpd17290_reduced,10,-11.82,7.99
ligand_Maybridge_HitDiscoverCmpd17291_reduced,10,-9.08,6.62
ligand_Maybridge_HitDiscoverCmpd17292_reduced,10,-10.23,6.73
ligand_Maybridge_HitDiscoverCmpd17293_reduced,10,-9.62,6.53
ligand_Maybridge_HitDiscoverCmpd17294_reduced,10,-8.82,6.55
ligand_Maybridge_HitDiscoverCmpd17295_reduced,10,-7.90,5.75
ligand_Maybridge_HitDiscoverCmpd17296_reduced,10,-8.44,6.02
ligand_Maybridge_HitDiscoverCmpd17297_reduced,10,-8.39,6.12
ligand_Maybridge_HitDiscoverCmpd17298_reduced,10,-12.93,8.45
ligand_Maybridge_HitDiscoverCmpd17299_reduced,10,-8.34,5.76
ligand_Maybridge_HitDiscoverCmpd1729_reduced,10,-8.19,6.74
ligand_Maybridge_HitDiscoverCmpd172_reduced,10,-7.77,5.40
ligand_Maybridge_HitDiscoverCmpd17300_reduced,10,-11.53,8.12
ligand_Maybridge_HitDiscoverCmpd17301_reduced,10,-10.44,7.68
ligand_Maybridge_HitDiscoverCmpd17302_reduced,10,-11.66,8.06
ligand_Maybridge_HitDiscoverCmpd17303_reduced,10,-10.78,6.52
ligand_Maybridge_HitDiscoverCmpd17304_reduced,10,-8.87,6.75
ligand_Maybridge_HitDiscoverCmpd17305_reduced,10,-10.08,7.46
ligand_Maybridge_HitDiscoverCmpd17306_reduced,10,-9.18,6.24
ligand_Maybridge_HitDiscoverCmpd17307_reduced,10,-11.83,7.58
ligand_Maybridge_HitDiscoverCmpd17308_reduced,10,-12.88,8.37
ligand_Maybridge_HitDiscoverCmpd17309_reduced,10,-9.40,6.40
ligand_Maybridge_HitDiscoverCmpd1730_reduced,10,-10.53,7.49
ligand_Maybridge_HitDiscoverCmpd17310_reduced,10,-11.72,8.02
ligand_Maybridge_HitDiscoverCmpd17311_reduced,10,-7.09,4.72
ligand_Maybridge_HitDiscoverCmpd17312_reduced,10,-9.69,7.56
ligand_Maybridge_HitDiscoverCmpd17313_reduced,10,-9.27,6.57
ligand_Maybridge_HitDiscoverCmpd17314_reduced,10,-8.66,6.09
ligand_Maybridge_HitDiscoverCmpd17315_reduced,10,-10.01,7.05
ligand_Maybridge_HitDiscoverCmpd17316_reduced,10,-9.65,7.75
ligand_Maybridge_HitDiscoverCmpd17317_reduced,10,-7.47,6.26
ligand_Maybridge_HitDiscoverCmpd17318_reduced,10,-10.03,5.98
ligand_Maybridge_HitDiscoverCmpd17319_reduced,10,-7.30,5.13
ligand_Maybridge_HitDiscoverCmpd1731_reduced,10,-11.33,7.74
ligand_Maybridge_HitDiscoverCmpd17320_reduced,10,-8.66,6.81
ligand_Maybridge_HitDiscoverCmpd17321_reduced,10,-6.85,6.04
ligand_Maybridge_HitDiscoverCmpd17322_reduced,10,-8.15,6.97
ligand_Maybridge_HitDiscoverCmpd17323_reduced,10,-8.10,6.38
ligand_Maybridge_HitDiscoverCmpd17324_reduced,10,-11.32,7.90
ligand_Maybridge_HitDiscoverCmpd17326_reduced,10,-10.07,7.56
ligand_Maybridge_HitDiscoverCmpd17327_reduced,10,-8.47,7.14
ligand_Maybridge_HitDiscoverCmpd17328_reduced,10,-6.94,6.87
ligand_Maybridge_HitDiscoverCmpd17329_reduced,10,-8.41,6.52
ligand_Maybridge_HitDiscoverCmpd1732_reduced,10,-7.16,5.23
ligand_Maybridge_HitDiscoverCmpd17330_reduced,10,-9.56,7.58
ligand_Maybridge_HitDiscoverCmpd17331_reduced,10,-9.45,6.08
ligand_Maybridge_HitDiscoverCmpd17332_reduced,10,-9.02,7.64
ligand_Maybridge_HitDiscoverCmpd17333_reduced,10,-9.13,6.92
ligand_Maybridge_HitDiscoverCmpd17334_reduced,10,-11.56,8.06
ligand_Maybridge_HitDiscoverCmpd17335_reduced,10,-12.14,6.87
ligand_Maybridge_HitDiscoverCmpd17336_reduced,10,-6.34,4.94
ligand_Maybridge_HitDiscoverCmpd17337_reduced,10,-8.86,6.81
ligand_Maybridge_HitDiscoverCmpd17338_reduced,0
ligand_Maybridge_HitDiscoverCmpd17339_reduced,10,-8.93,7.65
ligand_Maybridge_HitDiscoverCmpd1733_reduced,10,-10.06,7.28
ligand_Maybridge_HitDiscoverCmpd17340_reduced,10,-5.91,4.65
ligand_Maybridge_HitDiscoverCmpd17341_reduced,10,-10.15,6.85
ligand_Maybridge_HitDiscoverCmpd17342_reduced,10,-7.70,5.74
ligand_Maybridge_HitDiscoverCmpd17343_reduced,10,-10.11,6.58
ligand_Maybridge_HitDiscoverCmpd17344_reduced,10,-11.07,7.25
ligand_Maybridge_HitDiscoverCmpd17345_reduced,10,-12.74,7.20
ligand_Maybridge_HitDiscoverCmpd17346_reduced,10,-5.62,7.88
ligand_Maybridge_HitDiscoverCmpd17347_reduced,10,-8.79,6.82
ligand_Maybridge_HitDiscoverCmpd17348_reduced,0
ligand_Maybridge_HitDiscoverCmpd17349_reduced,10,-8.07,6.82
ligand_Maybridge_HitDiscoverCmpd1734_reduced,10,-11.55,6.90
ligand_Maybridge_HitDiscoverCmpd17350_reduced,10,-9.04,5.99
ligand_Maybridge_HitDiscoverCmpd17351_reduced,10,-10.62,8.22
ligand_Maybridge_HitDiscoverCmpd17352_reduced,10,-7.84,5.74
ligand_Maybridge_HitDiscoverCmpd17353_reduced,10,-8.80,7.60
ligand_Maybridge_HitDiscoverCmpd17354_reduced,10,-11.96,8.17
ligand_Maybridge_HitDiscoverCmpd17355_reduced,10,-11.32,8.15
ligand_Maybridge_HitDiscoverCmpd17356_reduced,10,-5.59,8.06
ligand_Maybridge_HitDiscoverCmpd17357_reduced,10,-9.70,7.42
ligand_Maybridge_HitDiscoverCmpd17358_reduced,5,68.64,8.48
ligand_Maybridge_HitDiscoverCmpd17359_reduced,10,-9.71,5.66
ligand_Maybridge_HitDiscoverCmpd1735_reduced,10,-10.38,7.64
ligand_Maybridge_HitDiscoverCmpd17360_reduced,10,-10.92,7.39
ligand_Maybridge_HitDiscoverCmpd17361_reduced,10,-8.84,7.15
ligand_Maybridge_HitDiscoverCmpd17362_reduced,10,-9.98,6.97
ligand_Maybridge_HitDiscoverCmpd17363_reduced,10,-10.04,6.91
ligand_Maybridge_HitDiscoverCmpd17364_reduced,10,-10.66,7.44
ligand_Maybridge_HitDiscoverCmpd17365_reduced,10,-9.21,6.91
ligand_Maybridge_HitDiscoverCmpd17366_reduced,10,-5.78,7.75
ligand_Maybridge_HitDiscoverCmpd17367_reduced,10,-10.10,7.89
ligand_Maybridge_HitDiscoverCmpd17368_reduced,10,59.93,8.60
ligand_Maybridge_HitDiscoverCmpd1736_reduced,10,-7.86,6.58
ligand_Maybridge_HitDiscoverCmpd17370_reduced,10,-11.83,6.80
ligand_Maybridge_HitDiscoverCmpd17371_reduced,10,-8.74,6.31
ligand_Maybridge_HitDiscoverCmpd17372_reduced,10,-8.94,7.18
ligand_Maybridge_HitDiscoverCmpd17373_reduced,10,-10.75,6.38
ligand_Maybridge_HitDiscoverCmpd17374_reduced,10,-12.51,8.20
ligand_Maybridge_HitDiscoverCmpd17375_reduced,10,-7.63,5.61
ligand_Maybridge_HitDiscoverCmpd17376_reduced,10,-11.13,6.71
ligand_Maybridge_HitDiscoverCmpd17378_reduced,4,68.47,8.58
ligand_Maybridge_HitDiscoverCmpd17379_reduced,10,-7.08,5.78
ligand_Maybridge_HitDiscoverCmpd1737_reduced,10,-9.36,6.48
ligand_Maybridge_HitDiscoverCmpd17380_reduced,10,-8.09,6.27
ligand_Maybridge_HitDiscoverCmpd17381_reduced,10,-9.17,7.41
ligand_Maybridge_HitDiscoverCmpd17382_reduced,10,-8.93,6.82
ligand_Maybridge_HitDiscoverCmpd17383_reduced,10,-11.55,7.91
ligand_Maybridge_HitDiscoverCmpd17384_reduced,10,-12.18,7.93
ligand_Maybridge_HitDiscoverCmpd17385_reduced,10,-6.60,4.97
ligand_Maybridge_HitDiscoverCmpd17386_reduced,10,-11.01,8.19
ligand_Maybridge_HitDiscoverCmpd17387_reduced,10,-8.95,6.45
ligand_Maybridge_HitDiscoverCmpd17389_reduced,10,-10.23,7.10
ligand_Maybridge_HitDiscoverCmpd1738_reduced,10,-8.17,6.37
ligand_Maybridge_HitDiscoverCmpd17390_reduced,10,-6.64,4.74
ligand_Maybridge_HitDiscoverCmpd17391_reduced,10,-8.08,7.61
ligand_Maybridge_HitDiscoverCmpd17392_reduced,10,-8.83,6.73
ligand_Maybridge_HitDiscoverCmpd17393_reduced,10,-12.31,8.25
ligand_Maybridge_HitDiscoverCmpd17394_reduced,10,-6.94,5.33
ligand_Maybridge_HitDiscoverCmpd17395_reduced,10,-7.56,5.48
ligand_Maybridge_HitDiscoverCmpd17398_reduced,10,-9.32,6.61
ligand_Maybridge_HitDiscoverCmpd17399_reduced,10,-10.76,7.97
